delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.99;0.01;0.1;12984;665;599;23;0;-1.0;{Mail to Customer=0.02230259192284509, Status Change=0.15913200723327306, External Vendor Assignment=0.030138637733574444, Update=0.003616636528028933, Quality Indicator=0.02109704641350211, Urgency Change=0.006630500301386378, Open=0.006027727546714889, Assignment=0.4593128390596745, Description Update=0.0216998191681736, Notify By Change=6.027727546714888E-4, Vendor Reference=0.006027727546714889, Contact Change=6.027727546714888E-4, Resolved=0.0108499095840868, Operator Update=0.006027727546714889, Pending vendor=0.024110910186859555, Analysis/Research=0.009041591320072333, Caused By CI=0.0024110910186859553, Problem Workaround=0.0012055455093429777, Update from customer=0.038577456298975285, Reassignment=0.004219409282700422, Reopen=0.014466546112115732, Impact Change=0.006630500301386378, Communication with customer=0.033152501506931886, Quality Indicator Fixed=0.048824593128390596, External update=0.0054249547920434, Closed=0.03496081977094635, Communication with vendor=0.010247136829415311, Referred=0.0012055455093429777, Problem Closure=6.027727546714888E-4, Quality Indicator Set=0.0108499095840868};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;7573;665;588;23;0;-1.0;{Mail to Customer=0.025226390685640362, Status Change=0.1461836998706339, External Vendor Assignment=0.02652005174644243, Update=0.003234152652005175, Quality Indicator=0.02199223803363519, Urgency Change=0.010996119016817595, Assignment=0.46571798188874514, Notify By Change=0.003234152652005175, Description Update=0.03234152652005175, Vendor Reference=0.003234152652005175, Contact Change=6.46830530401035E-4, Resolved=0.015523932729624839, Operator Update=0.005821474773609315, Pending vendor=0.02457956015523933, Analysis/Research=0.00517464424320828, Caused By CI=0.0038809831824062097, Problem Workaround=0.0019404915912031048, Service Change=0.0019404915912031048, Update from customer=0.0258732212160414, Reopen=0.018111254851228976, Reassignment=0.00258732212160414, Impact Change=0.01034928848641656, Communication with customer=0.029754204398447608, Quality Indicator Fixed=0.054980595084087966, External update=0.005821474773609315, Closed=0.03622250970245795, Affected CI Change=0.00129366106080207, Communication with vendor=0.005821474773609315, Quality Indicator Set=0.01034928848641656, OO Response=6.46830530401035E-4};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;15413;665;590;21;0;-1.0;{Mail to Customer=0.025974025974025976, Status Change=0.14285714285714285, External Vendor Assignment=0.024025974025974027, Callback Request=0.001948051948051948, Update=0.001948051948051948, Quality Indicator=0.01753246753246753, Urgency Change=0.013636363636363636, Open=0.001948051948051948, Assignment=0.44415584415584414, Description Update=0.02857142857142857, Notify By Change=6.493506493506494E-4, Vendor Reference=0.004545454545454545, Resolved=0.013636363636363636, Operator Update=0.005194805194805195, Pending vendor=0.02792207792207792, Analysis/Research=0.001948051948051948, Caused By CI=0.005194805194805195, Problem Workaround=0.0025974025974025974, Update from customer=0.02727272727272727, Reassignment=0.004545454545454545, Reopen=0.022727272727272728, Impact Change=0.01038961038961039, Communication with customer=0.044805194805194806, Quality Indicator Fixed=0.05844155844155844, External update=0.006493506493506494, Closed=0.045454545454545456, Affected CI Change=0.0012987012987012987, Communication with vendor=0.003896103896103896, OO Response=6.493506493506494E-4, Quality Indicator Set=0.00974025974025974};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;10114;665;600;16;0;-1.0;{Mail to Customer=0.022727272727272728, Status Change=0.16461916461916462, External Vendor Reassignment=6.142506142506142E-4, External Vendor Assignment=0.02764127764127764, Callback Request=0.0012285012285012285, Update=0.0012285012285012285, Quality Indicator=0.02027027027027027, Urgency Change=0.004914004914004914, Open=0.0012285012285012285, Assignment=0.449017199017199, Description Update=0.025798525798525797, Notify By Change=0.0012285012285012285, Vendor Reference=0.003071253071253071, Resolved=0.015356265356265357, Operator Update=0.0012285012285012285, Pending vendor=0.02334152334152334, Analysis/Research=0.003071253071253071, Caused By CI=0.004914004914004914, Problem Workaround=6.142506142506142E-4, Service Change=6.142506142506142E-4, Update from customer=0.036855036855036855, Reassignment=0.0018427518427518428, Reopen=0.01597051597051597, Impact Change=0.0036855036855036856, Communication with customer=0.04668304668304668, Quality Indicator Fixed=0.05773955773955774, External update=0.006756756756756757, Closed=0.033169533169533166, Affected CI Change=0.0012285012285012285, Communication with vendor=0.01167076167076167, Quality Indicator Set=0.01167076167076167};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;13819;665;615;19;0;-1.0;{Mail to Customer=0.02654867256637168, Status Change=0.15575221238938053, External Vendor Assignment=0.02831858407079646, Update=0.0058997050147492625, Quality Indicator=0.017699115044247787, Urgency Change=0.008259587020648967, Open=0.0058997050147492625, Assignment=0.4200589970501475, Description Update=0.03480825958702065, Notify By Change=0.0011799410029498525, Vendor Reference=0.00943952802359882, Resolved=0.013569321533923304, Operator Update=0.005309734513274336, Pending vendor=0.0359882005899705, Analysis/Research=0.005309734513274336, Caused By CI=0.00471976401179941, Problem Workaround=0.0017699115044247787, Service Change=0.0017699115044247787, Update from customer=0.025958702064896755, Reassignment=0.008849557522123894, Reopen=0.014749262536873156, Impact Change=0.007079646017699115, Quality Indicator Fixed=0.0471976401179941, Communication with customer=0.04070796460176991, External update=0.011799410029498525, Closed=0.0359882005899705, Affected CI Change=0.0017699115044247787, Communication with vendor=0.013569321533923304, Quality Indicator Set=0.00943952802359882, OO Response=5.899705014749262E-4};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;11027;665;603;24;0;-1.0;{Mail to Customer=0.025338833235120803, Status Change=0.16558632881555688, External Vendor Reassignment=5.892751915144372E-4, External Vendor Assignment=0.03182086034177961, Update=0.0017678255745433118, Quality Indicator=0.022981732469063054, Urgency Change=0.007071302298173247, Open=0.002357100766057749, Assignment=0.45315262227460223, Notify By Change=0.0017678255745433118, Description Update=0.030053034767236298, Vendor Reference=0.0058927519151443725, Resolved=0.008249852681202121, Operator Update=0.0058927519151443725, Pending vendor=0.022981732469063054, Analysis/Research=0.0017678255745433118, Caused By CI=0.005303476723629935, Problem Workaround=5.892751915144372E-4, Service Change=5.892751915144372E-4, Update from customer=0.028874484384207425, Reopen=0.012374779021803181, Reassignment=0.004714201532115498, Impact Change=0.005303476723629935, Communication with customer=0.04301708898055392, Quality Indicator Fixed=0.04537418974661167, External update=0.005303476723629935, Closed=0.032999410724808484, Affected CI Change=5.892751915144372E-4, Communication with vendor=0.011785503830288745, Referred=5.892751915144372E-4, Quality Indicator Set=0.01473187978786093, OO Response=5.892751915144372E-4};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;12487;665;590;19;0;-1.0;{Mail to Customer=0.025595238095238095, Status Change=0.1744047619047619, External Vendor Assignment=0.030952380952380953, Update=0.002976190476190476, Quality Indicator=0.018452380952380953, Urgency Change=0.006547619047619048, Open=0.002380952380952381, Assignment=0.4601190476190476, Notify By Change=5.952380952380953E-4, Description Update=0.025, Vendor Reference=0.008333333333333333, Contact Change=5.952380952380953E-4, Resolved=0.01130952380952381, Operator Update=0.005952380952380952, Pending vendor=0.02261904761904762, Vendor Reference Change=0.0011904761904761906, Analysis/Research=0.004761904761904762, Caused By CI=0.002976190476190476, Update from customer=0.02023809523809524, Reopen=0.01488095238095238, Reassignment=0.0035714285714285713, Impact Change=0.007738095238095238, Quality Indicator Fixed=0.04583333333333333, Communication with customer=0.034523809523809526, External update=0.0125, Closed=0.034523809523809526, Affected CI Change=5.952380952380953E-4, Communication with vendor=0.007738095238095238, Referred=5.952380952380953E-4, Problem Closure=5.952380952380953E-4, Quality Indicator Set=0.011904761904761904};NONALIGNING_KNOWN;{}
0.01;0.99;0.01;0.1;9265;665;603;25;0;-1.0;{Mail to Customer=0.02491103202846975, Status Change=0.16785290628706998, External Vendor Assignment=0.026690391459074734, Update=0.0029655990510083037, Quality Indicator=0.01720047449584816, Urgency Change=0.008896797153024912, Open=0.0029655990510083037, Assignment=0.43238434163701067, Description Update=0.030249110320284697, Notify By Change=0.0017793594306049821, Vendor Reference=0.005338078291814947, Incident reproduction=5.931198102016608E-4, Resolved=0.013641755634638196, Operator Update=0.006524317912218268, Pending vendor=0.03202846975088968, Analysis/Research=0.008896797153024912, Caused By CI=0.004744958481613286, Problem Workaround=5.931198102016608E-4, Service Change=0.0011862396204033216, Update from customer=0.033807829181494664, Reopen=0.00771055753262159, Reassignment=0.005338078291814947, Impact Change=0.00830367734282325, Communication with customer=0.04092526690391459, Quality Indicator Fixed=0.04744958481613286, External update=0.012455516014234875, Closed=0.02491103202846975, Affected CI Change=0.0017793594306049821, Communication with vendor=0.010676156583629894, Problem Closure=5.931198102016608E-4, Quality Indicator Set=0.01482799525504152, OO Response=0.0017793594306049821};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;4619;388;348;7;0;-1.0;{Mail to Customer=0.019933554817275746, Status Change=0.1805094130675526, External Vendor Assignment=0.021040974529346623, Callback Request=0.0011074197120708748, Update=0.0022148394241417496, Quality Indicator=0.02547065337763012, Urgency Change=0.006644518272425249, Open=0.0011074197120708748, Assignment=0.44629014396456257, Notify By Change=0.0033222591362126247, Description Update=0.03211517165005537, Vendor Reference=0.0011074197120708748, Resolved=0.01107419712070875, Operator Update=0.005537098560354375, Pending vendor=0.024363233665559248, Vendor Reference Change=0.0011074197120708748, Analysis/Research=0.004429678848283499, Caused By CI=0.0022148394241417496, Problem Workaround=0.0011074197120708748, Service Change=0.0011074197120708748, Update from customer=0.029900332225913623, Reassignment=0.005537098560354375, Reopen=0.013289036544850499, Impact Change=0.005537098560354375, Communication with customer=0.03986710963455149, Quality Indicator Fixed=0.048726467331118496, External update=0.012181616832779624, Closed=0.03433001107419712, Affected CI Change=0.0011074197120708748, Communication with vendor=0.006644518272425249, Quality Indicator Set=0.01107419712070875};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;6509;390;366;7;0;-1.0;{Mail to Customer=0.021181716833890748, Status Change=0.17614269788182832, External Vendor Assignment=0.024526198439241916, Update=0.005574136008918618, Quality Indicator=0.012263099219620958, Open=0.0033444816053511705, Urgency Change=0.006688963210702341, Assignment=0.48049052396878483, Description Update=0.03455964325529543, Notify By Change=0.002229654403567447, Vendor Reference=0.005574136008918618, Contact Change=0.0011148272017837235, Incident reproduction=0.0011148272017837235, Resolved=0.008918617614269788, Operator Update=0.007803790412486065, Pending vendor=0.03121516164994426, Analysis/Research=0.0033444816053511705, Problem Workaround=0.0011148272017837235, Service Change=0.0011148272017837235, Update from customer=0.022296544035674472, Reopen=0.01560758082497213, Reassignment=0.004459308807134894, Impact Change=0.005574136008918618, Communication with customer=0.03567447045707915, Quality Indicator Fixed=0.043478260869565216, External update=0.007803790412486065, Closed=0.02564102564102564, Affected CI Change=0.0011148272017837235, Communication with vendor=0.007803790412486065, Quality Indicator Set=0.002229654403567447};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;4708;389;349;9;0;-1.0;{Mail to Customer=0.029379760609358, Status Change=0.14145810663764963, External Vendor Assignment=0.035908596300326445, Quality Indicator=0.022850924918389554, Urgency Change=0.00544069640914037, Open=0.004352557127312296, Assignment=0.4646354733405876, Description Update=0.020674646354733407, Notify By Change=0.001088139281828074, Vendor Reference=0.00544069640914037, Contact Change=0.001088139281828074, Resolved=0.01088139281828074, Operator Update=0.00544069640914037, Pending vendor=0.028291621327529923, Analysis/Research=0.009793253536452665, Caused By CI=0.003264417845484222, Update from customer=0.035908596300326445, Reassignment=0.002176278563656148, Reopen=0.014145810663764961, Impact Change=0.006528835690968444, Communication with customer=0.031556039173014146, Quality Indicator Fixed=0.056583242655059846, External update=0.002176278563656148, Closed=0.036996735582154515, Communication with vendor=0.008705114254624592, Quality Indicator Set=0.015233949945593036};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;3566;390;350;10;0;-1.0;{Mail to Customer=0.02525832376578645, Status Change=0.15729047072330654, External Vendor Assignment=0.02640642939150402, Update=0.001148105625717566, Quality Indicator=0.027554535017221583, Urgency Change=0.009184845005740528, Assignment=0.4592422502870264, Notify By Change=0.003444316877152698, Description Update=0.029850746268656716, Vendor Reference=0.003444316877152698, Contact Change=0.001148105625717566, Resolved=0.014925373134328358, Operator Update=0.002296211251435132, Pending vendor=0.02525832376578645, Analysis/Research=0.004592422502870264, Caused By CI=0.002296211251435132, Problem Workaround=0.003444316877152698, Update from customer=0.03329506314580941, Reopen=0.02066590126291619, Reassignment=0.001148105625717566, Impact Change=0.010332950631458095, Communication with customer=0.03329506314580941, Quality Indicator Fixed=0.04822043628013777, External update=0.004592422502870264, Closed=0.03673938002296211, Communication with vendor=0.0057405281285878304, Quality Indicator Set=0.008036739380022962, OO Response=0.001148105625717566};NONALIGNING_KNOWN;{}
